epochs,acc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
20,0.3548185231539424,0.4864864864864865,0.1891891891891892,0.59375,0.5128205128205128,0.38333333333333336,0.3333333333333333,0.7105263157894737,0.5964912280701754,0.48484848484848486,0.7733333333333333,0.22340425531914893,0.3684210526315789,0.21212121212121213,0.5217391304347826,0.43243243243243246,0.6571428571428571,0.3488372093023256,0.2807017543859649,0.5,0.2839506172839506,0.5,0.21666666666666667,0.625,0.3448275862068966,0.1388888888888889,0.7777777777777778,0.7941176470588235,0.21428571428571427,0.45454545454545453,0.45652173913043476,0.9090909090909091,0.5434782608695652,0.12345679012345678,0.6630434782608695,0.3442622950819672,0.7857142857142857,0.3333333333333333,0.3142857142857143,0.125,0.4375,0.358974358974359,0.32857142857142857,0.11904761904761904,0.0684931506849315,0.24561403508771928,0.47368421052631576,0.44,0.28125,0.21764705882352942,0.25523012552301255,0.0
21,0.34824780976220276,0.43243243243243246,0.2702702702702703,0.40625,0.5384615384615384,0.5,0.4523809523809524,0.7105263157894737,0.49122807017543857,0.3939393939393939,0.8533333333333334,0.5,0.2631578947368421,0.15151515151515152,0.4782608695652174,0.21621621621621623,0.8,0.23255813953488372,0.21052631578947367,0.4375,0.2345679012345679,0.5344827586206896,0.2833333333333333,0.78125,0.25862068965517243,0.1388888888888889,0.7777777777777778,0.7352941176470589,0.16071428571428573,0.45454545454545453,0.4782608695652174,0.9393939393939394,0.5217391304347826,0.2345679012345679,0.5978260869565217,0.3442622950819672,0.7857142857142857,0.3333333333333333,0.34285714285714286,0.027777777777777776,0.3125,0.28205128205128205,0.34285714285714286,0.23809523809523808,0.0684931506849315,0.2807017543859649,0.38596491228070173,0.44,0.28125,0.14705882352941177,0.21338912133891214,0.0
22,0.34856070087609514,0.5675675675675675,0.1891891891891892,0.5625,0.38461538461538464,0.35,0.40476190476190477,0.7368421052631579,0.42105263157894735,0.48484848484848486,0.84,0.4148936170212766,0.4473684210526316,0.16666666666666666,0.5217391304347826,0.32432432432432434,0.8857142857142857,0.3023255813953488,0.19298245614035087,0.4375,0.19753086419753085,0.4827586206896552,0.25,0.59375,0.3620689655172414,0.19444444444444445,0.7777777777777778,0.6764705882352942,0.16071428571428573,0.5757575757575758,0.5,0.9090909090909091,0.3695652173913043,0.18518518518518517,0.6413043478260869,0.32786885245901637,0.7619047619047619,0.24242424242424243,0.45714285714285713,0.18055555555555555,0.53125,0.3333333333333333,0.4857142857142857,0.13095238095238096,0.0684931506849315,0.2631578947368421,0.42105263157894735,0.54,0.28125,0.15294117647058825,0.1903765690376569,0.0
23,0.3526282853566959,0.40540540540540543,0.24324324324324326,0.59375,0.5128205128205128,0.4666666666666667,0.2857142857142857,0.7368421052631579,0.5789473684210527,0.45454545454545453,0.8266666666666667,0.5,0.2894736842105263,0.18181818181818182,0.5434782608695652,0.43243243243243246,0.4857142857142857,0.27906976744186046,0.19298245614035087,0.4583333333333333,0.2222222222222222,0.5172413793103449,0.21666666666666667,0.75,0.4482758620689655,0.16666666666666666,0.7222222222222222,0.7941176470588235,0.17857142857142858,0.5757575757575758,0.5434782608695652,0.8787878787878788,0.5,0.17901234567901234,0.6413043478260869,0.3442622950819672,0.8095238095238095,0.3333333333333333,0.34285714285714286,0.08333333333333333,0.40625,0.358974358974359,0.4,0.07142857142857142,0.0684931506849315,0.22807017543859648,0.3333333333333333,0.6,0.28125,0.12352941176470589,0.2217573221757322,0.029411764705882353
24,0.35826032540675845,0.4594594594594595,0.21621621621621623,0.53125,0.46153846153846156,0.45,0.42857142857142855,0.6578947368421053,0.45614035087719296,0.3939393939393939,0.8533333333333334,0.46808510638297873,0.23684210526315788,0.16666666666666666,0.5217391304347826,0.40540540540540543,0.7714285714285715,0.27906976744186046,0.19298245614035087,0.4791666666666667,0.2222222222222222,0.5862068965517241,0.25,0.71875,0.39655172413793105,0.19444444444444445,0.7777777777777778,0.5588235294117647,0.125,0.6363636363636364,0.391304347826087,0.8787878787878788,0.41304347826086957,0.2716049382716049,0.6304347826086957,0.2786885245901639,0.7857142857142857,0.18181818181818182,0.5714285714285714,0.09722222222222222,0.5,0.3333333333333333,0.5142857142857142,0.20238095238095238,0.0684931506849315,0.2631578947368421,0.3333333333333333,0.54,0.28125,0.3588235294117647,0.14853556485355648,0.029411764705882353
25,0.3397997496871089,0.5135135135135135,0.1891891891891892,0.25,0.4358974358974359,0.4,0.40476190476190477,0.6052631578947368,0.38596491228070173,0.24242424242424243,0.8266666666666667,0.5531914893617021,0.3157894736842105,0.25757575757575757,0.5217391304347826,0.2972972972972973,0.6571428571428571,0.2558139534883721,0.21052631578947367,0.4375,0.16049382716049382,0.5172413793103449,0.21666666666666667,0.71875,0.43103448275862066,0.1111111111111111,0.7777777777777778,0.7352941176470589,0.125,0.6666666666666666,0.34782608695652173,0.9090909090909091,0.5434782608695652,0.2222222222222222,0.5978260869565217,0.26229508196721313,0.8095238095238095,0.12121212121212122,0.4857142857142857,0.1527777777777778,0.53125,0.3333333333333333,0.5571428571428572,0.30952380952380953,0.0684931506849315,0.24561403508771928,0.3684210526315789,0.6,0.28125,0.11176470588235295,0.14225941422594143,0.029411764705882353
26,0.3426157697121402,0.43243243243243246,0.2702702702702703,0.59375,0.358974358974359,0.4166666666666667,0.2619047619047619,0.6052631578947368,0.49122807017543857,0.45454545454545453,0.8266666666666667,0.574468085106383,0.18421052631578946,0.07575757575757576,0.5,0.21621621621621623,0.6,0.23255813953488372,0.15789473684210525,0.375,0.2222222222222222,0.5689655172413793,0.25,0.84375,0.3103448275862069,0.05555555555555555,0.7777777777777778,0.6176470588235294,0.17857142857142858,0.5757575757575758,0.43478260869565216,0.8787878787878788,0.4782608695652174,0.2962962962962963,0.5760869565217391,0.3114754098360656,0.7857142857142857,0.15151515151515152,0.45714285714285713,0.1527777777777778,0.4375,0.3333333333333333,0.44285714285714284,0.13095238095238096,0.0684931506849315,0.2982456140350877,0.2982456140350877,0.58,0.28125,0.17058823529411765,0.19665271966527198,0.029411764705882353
27,0.3545056320400501,0.5135135135135135,0.2702702702702703,0.46875,0.38461538461538464,0.38333333333333336,0.40476190476190477,0.6842105263157895,0.47368421052631576,0.48484848484848486,0.8133333333333334,0.3723404255319149,0.2631578947368421,0.13636363636363635,0.5217391304347826,0.21621621621621623,0.8571428571428571,0.3023255813953488,0.19298245614035087,0.3958333333333333,0.1728395061728395,0.5344827586206896,0.25,0.71875,0.3448275862068966,0.2222222222222222,0.7777777777777778,0.6764705882352942,0.14285714285714285,0.5454545454545454,0.45652173913043476,0.8787878787878788,0.4782608695652174,0.21604938271604937,0.6521739130434783,0.5245901639344263,0.7857142857142857,0.3333333333333333,0.2571428571428571,0.1527777777777778,0.40625,0.38461538461538464,0.4142857142857143,0.14285714285714285,0.0684931506849315,0.2807017543859649,0.3508771929824561,0.58,0.28125,0.18823529411764706,0.23640167364016737,0.029411764705882353
28,0.3404255319148936,0.43243243243243246,0.2702702702702703,0.53125,0.41025641025641024,0.43333333333333335,0.38095238095238093,0.6578947368421053,0.49122807017543857,0.42424242424242425,0.7866666666666666,0.3617021276595745,0.39473684210526316,0.2727272727272727,0.45652173913043476,0.40540540540540543,0.8571428571428571,0.23255813953488372,0.19298245614035087,0.4791666666666667,0.20987654320987653,0.46551724137931033,0.23333333333333334,0.71875,0.41379310344827586,0.16666666666666666,0.7777777777777778,0.7647058823529411,0.14285714285714285,0.36363636363636365,0.41304347826086957,0.8484848484848485,0.4782608695652174,0.19135802469135801,0.6739130434782609,0.6229508196721312,0.7619047619047619,0.2727272727272727,0.37142857142857144,0.05555555555555555,0.40625,0.2564102564102564,0.5142857142857142,0.2619047619047619,0.0684931506849315,0.2807017543859649,0.3508771929824561,0.6,0.28125,0.10588235294117647,0.12761506276150628,0.029411764705882353
29,0.34011264080100123,0.4864864864864865,0.24324324324324326,0.5,0.4358974358974359,0.45,0.23809523809523808,0.6052631578947368,0.45614035087719296,0.48484848484848486,0.7866666666666666,0.35106382978723405,0.2894736842105263,0.12121212121212122,0.5,0.2972972972972973,0.8,0.4883720930232558,0.17543859649122806,0.5416666666666666,0.2345679012345679,0.41379310344827586,0.3,0.75,0.3448275862068966,0.1388888888888889,0.8055555555555556,0.6176470588235294,0.17857142857142858,0.3333333333333333,0.391304347826087,0.8787878787878788,0.5652173913043478,0.24074074074074073,0.6304347826086957,0.3770491803278688,0.7857142857142857,0.24242424242424243,0.2571428571428571,0.1111111111111111,0.46875,0.2564102564102564,0.35714285714285715,0.10714285714285714,0.0684931506849315,0.24561403508771928,0.47368421052631576,0.58,0.28125,0.22941176470588234,0.16736401673640167,0.029411764705882353
