epochs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
9,0.6666666666666666,0.7333333333333333,0.7733333333333333,0.8266666666666667,0.8666666666666667,0.7466666666666667,0.8,0.8266666666666667,0.76,0.8,0.8,0.8266666666666667,0.7733333333333333,0.7866666666666666,0.8133333333333334,0.7866666666666666,0.7733333333333333,0.8266666666666667,0.8,0.76,0.7733333333333333,0.8533333333333334,0.84,0.8266666666666667,0.8533333333333334,0.8266666666666667,0.8266666666666667,0.8133333333333334,0.7866666666666666,0.7866666666666666
10,0.10638297872340426,0.2553191489361702,0.10638297872340426,0.26595744680851063,0.2765957446808511,0.3191489361702128,0.35106382978723405,0.40425531914893614,0.24468085106382978,0.48936170212765956,0.30851063829787234,0.40425531914893614,0.39361702127659576,0.3723404255319149,0.35106382978723405,0.5,0.5957446808510638,0.48936170212765956,0.3404255319148936,0.4787234042553192,0.22340425531914893,0.5,0.4148936170212766,0.5,0.46808510638297873,0.5531914893617021,0.574468085106383,0.3723404255319149,0.3617021276595745,0.35106382978723405
11,0.21052631578947367,0.42105263157894735,0.39473684210526316,0.21052631578947367,0.2894736842105263,0.6842105263157895,0.42105263157894735,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.3157894736842105,0.4473684210526316,0.23684210526315788,0.3157894736842105,0.2894736842105263,0.42105263157894735,0.3157894736842105,0.3684210526315789,0.2631578947368421,0.4473684210526316,0.2894736842105263,0.23684210526315788,0.3157894736842105,0.18421052631578946,0.2631578947368421,0.39473684210526316,0.2894736842105263
12,0.4696969696969697,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.2727272727272727,0.30303030303030304,0.2878787878787879,0.22727272727272727,0.16666666666666666,0.19696969696969696,0.10606060606060606,0.22727272727272727,0.15151515151515152,0.30303030303030304,0.21212121212121213,0.16666666666666666,0.15151515151515152,0.10606060606060606,0.3484848484848485,0.21212121212121213,0.21212121212121213,0.15151515151515152,0.16666666666666666,0.18181818181818182,0.16666666666666666,0.25757575757575757,0.07575757575757576,0.13636363636363635,0.2727272727272727,0.12121212121212122
13,0.32608695652173914,0.32608695652173914,0.4782608695652174,0.391304347826087,0.43478260869565216,0.391304347826087,0.45652173913043476,0.4782608695652174,0.45652173913043476,0.43478260869565216,0.45652173913043476,0.5434782608695652,0.4782608695652174,0.45652173913043476,0.5217391304347826,0.5217391304347826,0.5,0.45652173913043476,0.5434782608695652,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.5434782608695652,0.5217391304347826,0.5217391304347826,0.5,0.5217391304347826,0.45652173913043476,0.5
14,0.6756756756756757,0.10810810810810811,0.13513513513513514,0.16216216216216217,0.1891891891891892,0.2702702702702703,0.24324324324324326,0.35135135135135137,0.24324324324324326,0.32432432432432434,0.13513513513513514,0.35135135135135137,0.13513513513513514,0.21621621621621623,0.3783783783783784,0.2972972972972973,0.3783783783783784,0.4594594594594595,0.40540540540540543,0.13513513513513514,0.43243243243243246,0.21621621621621623,0.32432432432432434,0.43243243243243246,0.40540540540540543,0.2972972972972973,0.21621621621621623,0.21621621621621623,0.40540540540540543,0.2972972972972973
15,0.42857142857142855,0.8285714285714286,0.4857142857142857,0.6571428571428571,0.7714285714285715,0.6,0.6857142857142857,0.7714285714285715,0.8285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7714285714285715,0.7142857142857143,0.7428571428571429,0.6857142857142857,0.7714285714285715,0.7714285714285715,0.6857142857142857,0.7714285714285715,0.6571428571428571,0.8,0.8857142857142857,0.4857142857142857,0.7714285714285715,0.6571428571428571,0.6,0.8571428571428571,0.8571428571428571,0.8
16,0.18604651162790697,0.09302325581395349,0.20930232558139536,0.3488372093023256,0.2558139534883721,0.32558139534883723,0.3023255813953488,0.18604651162790697,0.3023255813953488,0.32558139534883723,0.3023255813953488,0.3023255813953488,0.27906976744186046,0.27906976744186046,0.27906976744186046,0.2558139534883721,0.3023255813953488,0.13953488372093023,0.23255813953488372,0.27906976744186046,0.3488372093023256,0.23255813953488372,0.3023255813953488,0.27906976744186046,0.27906976744186046,0.2558139534883721,0.23255813953488372,0.3023255813953488,0.23255813953488372,0.4883720930232558
17,0.10526315789473684,0.19298245614035087,0.2807017543859649,0.22807017543859648,0.22807017543859648,0.2631578947368421,0.21052631578947367,0.22807017543859648,0.2982456140350877,0.24561403508771928,0.22807017543859648,0.24561403508771928,0.21052631578947367,0.2807017543859649,0.21052631578947367,0.19298245614035087,0.21052631578947367,0.19298245614035087,0.2631578947368421,0.19298245614035087,0.2807017543859649,0.21052631578947367,0.19298245614035087,0.19298245614035087,0.19298245614035087,0.21052631578947367,0.15789473684210525,0.19298245614035087,0.19298245614035087,0.17543859649122806
18,0.3541666666666667,0.5,0.625,0.3541666666666667,0.3958333333333333,0.3541666666666667,0.5,0.5416666666666666,0.2708333333333333,0.4791666666666667,0.4583333333333333,0.4791666666666667,0.5625,0.7291666666666666,0.4166666666666667,0.4166666666666667,0.3958333333333333,0.4791666666666667,0.4375,0.5416666666666666,0.5,0.4375,0.4375,0.4583333333333333,0.4791666666666667,0.4375,0.375,0.3958333333333333,0.4791666666666667,0.5416666666666666
19,0.18518518518518517,0.2345679012345679,0.1728395061728395,0.14814814814814814,0.16049382716049382,0.14814814814814814,0.2716049382716049,0.20987654320987653,0.1728395061728395,0.1728395061728395,0.2716049382716049,0.16049382716049382,0.16049382716049382,0.19753086419753085,0.18518518518518517,0.19753086419753085,0.32098765432098764,0.16049382716049382,0.1728395061728395,0.16049382716049382,0.2839506172839506,0.2345679012345679,0.19753086419753085,0.2222222222222222,0.2222222222222222,0.16049382716049382,0.2222222222222222,0.1728395061728395,0.20987654320987653,0.2345679012345679
20,0.2413793103448276,0.2413793103448276,0.3620689655172414,0.4827586206896552,0.46551724137931033,0.39655172413793105,0.46551724137931033,0.5689655172413793,0.5172413793103449,0.5,0.5,0.4827586206896552,0.5517241379310345,0.4482758620689655,0.5517241379310345,0.46551724137931033,0.46551724137931033,0.5689655172413793,0.5344827586206896,0.4827586206896552,0.5,0.5344827586206896,0.4827586206896552,0.5172413793103449,0.5862068965517241,0.5172413793103449,0.5689655172413793,0.5344827586206896,0.46551724137931033,0.41379310344827586
21,0.05,0.15,0.13333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.23333333333333334,0.23333333333333334,0.21666666666666667,0.2,0.18333333333333332,0.18333333333333332,0.25,0.23333333333333334,0.2,0.23333333333333334,0.21666666666666667,0.26666666666666666,0.23333333333333334,0.2,0.21666666666666667,0.2833333333333333,0.25,0.21666666666666667,0.25,0.21666666666666667,0.25,0.25,0.23333333333333334,0.3
22,0.78125,0.6875,0.75,0.59375,0.6875,0.625,0.71875,0.65625,0.65625,0.71875,0.78125,0.8125,0.75,0.75,0.6875,0.75,0.8125,0.6875,0.65625,0.78125,0.625,0.78125,0.59375,0.75,0.71875,0.71875,0.84375,0.71875,0.71875,0.75
23,0.6379310344827587,0.43103448275862066,0.22413793103448276,0.3275862068965517,0.39655172413793105,0.29310344827586204,0.3448275862068966,0.4827586206896552,0.5689655172413793,0.4827586206896552,0.41379310344827586,0.46551724137931033,0.4827586206896552,0.46551724137931033,0.39655172413793105,0.3103448275862069,0.3448275862068966,0.3275862068965517,0.3275862068965517,0.4482758620689655,0.3448275862068966,0.25862068965517243,0.3620689655172414,0.4482758620689655,0.39655172413793105,0.43103448275862066,0.3103448275862069,0.3448275862068966,0.41379310344827586,0.3448275862068966
24,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.1388888888888889,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.1388888888888889,0.19444444444444445,0.19444444444444445,0.1388888888888889,0.1388888888888889,0.16666666666666666,0.16666666666666666,0.1388888888888889,0.05555555555555555,0.1388888888888889,0.1388888888888889,0.19444444444444445,0.16666666666666666,0.19444444444444445,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.1388888888888889
25,0.6111111111111112,0.75,0.7777777777777778,0.75,0.7777777777777778,0.75,0.7777777777777778,0.7777777777777778,0.75,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8055555555555556
26,0.6176470588235294,0.7352941176470589,0.6176470588235294,0.6470588235294118,0.7352941176470589,0.6764705882352942,0.6470588235294118,0.7941176470588235,0.5588235294117647,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.6764705882352942,0.7352941176470589,0.6176470588235294,0.7647058823529411,0.7647058823529411,0.7352941176470589,0.7352941176470589,0.7941176470588235,0.7352941176470589,0.6764705882352942,0.7941176470588235,0.5588235294117647,0.7352941176470589,0.6176470588235294,0.6764705882352942,0.7647058823529411,0.6176470588235294
27,0.5714285714285714,0.10714285714285714,0.16071428571428573,0.42857142857142855,0.375,0.26785714285714285,0.21428571428571427,0.10714285714285714,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.07142857142857142,0.08928571428571429,0.14285714285714285,0.19642857142857142,0.14285714285714285,0.19642857142857142,0.19642857142857142,0.17857142857142858,0.21428571428571427,0.16071428571428573,0.16071428571428573,0.17857142857142858,0.125,0.125,0.17857142857142858,0.14285714285714285,0.14285714285714285,0.17857142857142858
28,0.6060606060606061,0.5454545454545454,0.5757575757575758,0.5151515151515151,0.5757575757575758,0.5151515151515151,0.5151515151515151,0.48484848484848486,0.5151515151515151,0.45454545454545453,0.696969696969697,0.3939393939393939,0.5454545454545454,0.6060606060606061,0.3939393939393939,0.5454545454545454,0.7272727272727273,0.36363636363636365,0.6060606060606061,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5757575757575758,0.5757575757575758,0.6363636363636364,0.6666666666666666,0.5757575757575758,0.5454545454545454,0.36363636363636365,0.3333333333333333
29,0.2391304347826087,0.7391304347826086,0.391304347826087,0.782608695652174,0.5,0.4782608695652174,0.4782608695652174,0.5869565217391305,0.32608695652173914,0.43478260869565216,0.45652173913043476,0.34782608695652173,0.4782608695652174,0.32608695652173914,0.4782608695652174,0.32608695652173914,0.45652173913043476,0.391304347826087,0.5217391304347826,0.5,0.45652173913043476,0.4782608695652174,0.5,0.5434782608695652,0.391304347826087,0.34782608695652173,0.43478260869565216,0.45652173913043476,0.41304347826086957,0.391304347826087
30,0.696969696969697,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.8484848484848485,0.8181818181818182,0.9090909090909091,0.8484848484848485,0.8787878787878788,0.9090909090909091,0.8787878787878788,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9393939393939394,0.9393939393939394,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9393939393939394,0.9090909090909091,0.8787878787878788,0.8787878787878788,0.9090909090909091,0.8787878787878788,0.8787878787878788,0.8484848484848485,0.8787878787878788
31,0.4782608695652174,0.6521739130434783,0.5869565217391305,0.5,0.5,0.3695652173913043,0.45652173913043476,0.5434782608695652,0.5217391304347826,0.5434782608695652,0.5217391304347826,0.3695652173913043,0.45652173913043476,0.5652173913043478,0.41304347826086957,0.43478260869565216,0.4782608695652174,0.4782608695652174,0.391304347826087,0.45652173913043476,0.5434782608695652,0.5217391304347826,0.3695652173913043,0.5,0.41304347826086957,0.5434782608695652,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.5652173913043478
32,0.21604938271604937,0.1728395061728395,0.2222222222222222,0.24691358024691357,0.18518518518518517,0.2839506172839506,0.24074074074074073,0.22839506172839505,0.1728395061728395,0.25925925925925924,0.24074074074074073,0.2222222222222222,0.30864197530864196,0.2345679012345679,0.3271604938271605,0.32098765432098764,0.16666666666666666,0.14814814814814814,0.2037037037037037,0.21604938271604937,0.12345679012345678,0.2345679012345679,0.18518518518518517,0.17901234567901234,0.2716049382716049,0.2222222222222222,0.2962962962962963,0.21604938271604937,0.19135802469135801,0.24074074074074073
33,0.6630434782608695,0.7608695652173914,0.6521739130434783,0.8260869565217391,0.717391304347826,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.6630434782608695,0.6195652173913043,0.75,0.6521739130434783,0.5,0.5978260869565217,0.6630434782608695,0.5543478260869565,0.6304347826086957,0.6304347826086957,0.5434782608695652,0.5543478260869565,0.6630434782608695,0.5978260869565217,0.6413043478260869,0.6413043478260869,0.6304347826086957,0.5978260869565217,0.5760869565217391,0.6521739130434783,0.6739130434782609,0.6304347826086957
34,0.32786885245901637,0.4918032786885246,0.6557377049180327,0.4262295081967213,0.3770491803278688,0.4918032786885246,0.4918032786885246,0.4426229508196721,0.5409836065573771,0.5081967213114754,0.4918032786885246,0.7213114754098361,0.6557377049180327,0.32786885245901637,0.5081967213114754,0.4098360655737705,0.45901639344262296,0.6065573770491803,0.5081967213114754,0.639344262295082,0.3442622950819672,0.3442622950819672,0.32786885245901637,0.3442622950819672,0.2786885245901639,0.26229508196721313,0.3114754098360656,0.5245901639344263,0.6229508196721312,0.3770491803278688
35,0.6904761904761905,0.6904761904761905,0.8095238095238095,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.7619047619047619,0.7857142857142857,0.7380952380952381,0.7380952380952381,0.7380952380952381,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7857142857142857,0.7857142857142857,0.7380952380952381,0.8095238095238095,0.8333333333333334,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7619047619047619,0.8095238095238095,0.7857142857142857,0.8095238095238095,0.7857142857142857,0.7857142857142857,0.7619047619047619,0.7857142857142857
36,0.2727272727272727,0.24242424242424243,0.18181818181818182,0.42424242424242425,0.21212121212121213,0.12121212121212122,0.36363636363636365,0.30303030303030304,0.15151515151515152,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.12121212121212122,0.30303030303030304,0.18181818181818182,0.21212121212121213,0.2727272727272727,0.06060606060606061,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.24242424242424243,0.3333333333333333,0.18181818181818182,0.12121212121212122,0.15151515151515152,0.3333333333333333,0.2727272727272727,0.24242424242424243
37,0.4,0.5142857142857142,0.14285714285714285,0.17142857142857143,0.4857142857142857,0.5142857142857142,0.2,0.22857142857142856,0.2857142857142857,0.5714285714285714,0.2571428571428571,0.6285714285714286,0.4,0.2857142857142857,0.4,0.6,0.2857142857142857,0.5428571428571428,0.45714285714285713,0.5428571428571428,0.3142857142857143,0.34285714285714286,0.45714285714285713,0.34285714285714286,0.5714285714285714,0.4857142857142857,0.45714285714285713,0.2571428571428571,0.37142857142857144,0.2571428571428571
38,0.1527777777777778,0.06944444444444445,0.06944444444444445,0.09722222222222222,0.19444444444444445,0.05555555555555555,0.20833333333333334,0.18055555555555555,0.2777777777777778,0.06944444444444445,0.1527777777777778,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.06944444444444445,0.2222222222222222,0.1111111111111111,0.1527777777777778,0.1111111111111111,0.09722222222222222,0.125,0.027777777777777776,0.18055555555555555,0.08333333333333333,0.09722222222222222,0.1527777777777778,0.1527777777777778,0.1527777777777778,0.05555555555555555,0.1111111111111111
39,0.40625,0.34375,0.375,0.40625,0.3125,0.5625,0.53125,0.40625,0.34375,0.3125,0.375,0.5,0.40625,0.5,0.4375,0.375,0.375,0.3125,0.34375,0.21875,0.4375,0.3125,0.53125,0.40625,0.5,0.53125,0.4375,0.40625,0.40625,0.46875
40,0.20512820512820512,0.1794871794871795,0.15384615384615385,0.1794871794871795,0.3333333333333333,0.2564102564102564,0.3076923076923077,0.3333333333333333,0.28205128205128205,0.2564102564102564,0.2564102564102564,0.358974358974359,0.2564102564102564,0.23076923076923078,0.28205128205128205,0.28205128205128205,0.3333333333333333,0.2564102564102564,0.358974358974359,0.2564102564102564,0.358974358974359,0.28205128205128205,0.3333333333333333,0.358974358974359,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.2564102564102564,0.2564102564102564
41,0.3142857142857143,0.4142857142857143,0.4857142857142857,0.5571428571428572,0.6857142857142857,0.4,0.5,0.5142857142857142,0.4857142857142857,0.2571428571428571,0.45714285714285713,0.5428571428571428,0.44285714285714284,0.32857142857142857,0.5142857142857142,0.4,0.4714285714285714,0.37142857142857144,0.34285714285714286,0.4857142857142857,0.32857142857142857,0.34285714285714286,0.4857142857142857,0.4,0.5142857142857142,0.5571428571428572,0.44285714285714284,0.4142857142857143,0.5142857142857142,0.35714285714285715
42,0.07142857142857142,0.2857142857142857,0.15476190476190477,0.05952380952380952,0.2261904761904762,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.047619047619047616,0.09523809523809523,0.17857142857142858,0.20238095238095238,0.27380952380952384,0.32142857142857145,0.20238095238095238,0.08333333333333333,0.16666666666666666,0.20238095238095238,0.15476190476190477,0.14285714285714285,0.11904761904761904,0.23809523809523808,0.13095238095238096,0.07142857142857142,0.20238095238095238,0.30952380952380953,0.13095238095238096,0.14285714285714285,0.2619047619047619,0.10714285714285714
43,0.0547945205479452,0.0684931506849315,0.0684931506849315,0.0821917808219178,0.0821917808219178,0.0684931506849315,0.0821917808219178,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0821917808219178,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0547945205479452,0.0547945205479452,0.0821917808219178,0.0547945205479452,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0684931506849315,0.0684931506849315
44,0.17543859649122806,0.22807017543859648,0.22807017543859648,0.2631578947368421,0.2807017543859649,0.22807017543859648,0.24561403508771928,0.21052631578947367,0.22807017543859648,0.21052631578947367,0.22807017543859648,0.22807017543859648,0.19298245614035087,0.2807017543859649,0.24561403508771928,0.2631578947368421,0.2807017543859649,0.24561403508771928,0.24561403508771928,0.2631578947368421,0.24561403508771928,0.2807017543859649,0.2631578947368421,0.22807017543859648,0.2631578947368421,0.24561403508771928,0.2982456140350877,0.2807017543859649,0.2807017543859649,0.24561403508771928
45,0.15789473684210525,0.15789473684210525,0.24561403508771928,0.3508771929824561,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.2982456140350877,0.2982456140350877,0.43859649122807015,0.38596491228070173,0.2807017543859649,0.38596491228070173,0.38596491228070173,0.3684210526315789,0.3157894736842105,0.3508771929824561,0.24561403508771928,0.42105263157894735,0.3508771929824561,0.47368421052631576,0.38596491228070173,0.42105263157894735,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.2982456140350877,0.3508771929824561,0.3508771929824561,0.47368421052631576
46,0.32,0.48,0.42,0.52,0.7,0.28,0.48,0.48,0.6,0.52,0.62,0.48,0.54,0.56,0.6,0.62,0.54,0.56,0.44,0.56,0.44,0.44,0.54,0.6,0.54,0.6,0.58,0.58,0.6,0.58
47,0.03125,0.28125,0.03125,0.28125,0.15625,0.1875,0.28125,0.25,0.25,0.21875,0.25,0.21875,0.15625,0.28125,0.125,0.28125,0.21875,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
48,0.047058823529411764,0.12352941176470589,0.4176470588235294,0.3058823529411765,0.16470588235294117,0.14705882352941177,0.1411764705882353,0.11764705882352941,0.2,0.16470588235294117,0.15294117647058825,0.22941176470588234,0.17058823529411765,0.2,0.11176470588235295,0.13529411764705881,0.13529411764705881,0.14705882352941177,0.16470588235294117,0.13529411764705881,0.21764705882352942,0.14705882352941177,0.15294117647058825,0.12352941176470589,0.3588235294117647,0.11176470588235295,0.17058823529411765,0.18823529411764706,0.10588235294117647,0.22941176470588234
49,0.08368200836820083,0.08577405857740586,0.12133891213389121,0.14644351464435146,0.09832635983263599,0.09623430962343096,0.12133891213389121,0.2175732217573222,0.17364016736401675,0.18828451882845187,0.17154811715481172,0.13598326359832635,0.21338912133891214,0.16108786610878661,0.14435146443514643,0.19665271966527198,0.21338912133891214,0.2280334728033473,0.2301255230125523,0.11715481171548117,0.25523012552301255,0.21338912133891214,0.1903765690376569,0.2217573221757322,0.14853556485355648,0.14225941422594143,0.19665271966527198,0.23640167364016737,0.12761506276150628,0.16736401673640167
50,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.08823529411764706,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353
