0.1891891891891892,0.09375,0.2,0.16666666666666666,0.18421052631578946,0.12280701754385964,0.68,0.5434782608695652,0.6,0.32558139534883723,0.24561403508771928,0.16666666666666666,0.22413793103448276,0.13333333333333333,0.625,0.5689655172413793,0.3333333333333333,0.7058823529411765,0.5151515151515151,0.2608695652173913,0.12121212121212122,0.30434782608695654,0.5,0.32786885245901637,0.7380952380952381,0.5428571428571428,0.28125,0.2631578947368421,0.17543859649122806,0.46
37,32,60,42,38,57,75,46,35,43,57,48,58,60,32,58,36,34,33,46,33,46,92,61,42,35,32,57,57,50
0.35335195530726254
