accuracy,0.29881101376720903,0.3513767209011264,0.35857321652065083,0.3451188986232791,0.3576345431789737,0.35168961201501875,0.36013767209011266,0.3667083854818523,0.3782853566958698,0.37077596996245304,0.3723404255319149,0.3723404255319149,0.3566958698372966,0.3613892365456821,0.36764705882352944,0.3507509386733417,0.3623279098873592,0.3617021276595745,0.36983729662077597,0.36357947434292864,0.36107634543178974,0.3598247809762203,0.36013767209011266,0.3469962453066333,0.3685857321652065,0.3667083854818523,0.3432415519399249,0.37265331664580725,0.36357947434292864,0.36827284105131414
0,0.4594594594594595,0.5675675675675675,0.43243243243243246,0.5405405405405406,0.4864864864864865,0.5675675675675675,0.5405405405405406,0.5135135135135135,0.5405405405405406,0.40540540540540543,0.5135135135135135,0.43243243243243246,0.5675675675675675,0.5405405405405406,0.4864864864864865,0.3783783783783784,0.5135135135135135,0.4864864864864865,0.5945945945945946,0.5675675675675675,0.4864864864864865,0.5135135135135135,0.4864864864864865,0.7027027027027027,0.4864864864864865,0.5135135135135135,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.5135135135135135
1,0.16216216216216217,0.10810810810810811,0.3783783783783784,0.40540540540540543,0.2972972972972973,0.2702702702702703,0.32432432432432434,0.21621621621621623,0.2972972972972973,0.40540540540540543,0.16216216216216217,0.21621621621621623,0.3783783783783784,0.4864864864864865,0.35135135135135137,0.3783783783783784,0.43243243243243246,0.2972972972972973,0.4864864864864865,0.4594594594594595,0.24324324324324326,0.4594594594594595,0.43243243243243246,0.32432432432432434,0.3783783783783784,0.3783783783783784,0.5405405405405406,0.4594594594594595,0.2702702702702703,0.2972972972972973
2,0.375,0.46875,0.25,0.375,0.3125,0.46875,0.375,0.40625,0.375,0.34375,0.5,0.4375,0.4375,0.375,0.4375,0.46875,0.375,0.4375,0.4375,0.4375,0.46875,0.53125,0.46875,0.5,0.4375,0.5625,0.375,0.40625,0.40625,0.40625
3,0.3076923076923077,0.5641025641025641,0.2564102564102564,0.48717948717948717,0.48717948717948717,0.4358974358974359,0.48717948717948717,0.358974358974359,0.358974358974359,0.3333333333333333,0.4358974358974359,0.38461538461538464,0.4358974358974359,0.41025641025641024,0.3333333333333333,0.3333333333333333,0.48717948717948717,0.38461538461538464,0.41025641025641024,0.358974358974359,0.3333333333333333,0.23076923076923078,0.23076923076923078,0.20512820512820512,0.4358974358974359,0.28205128205128205,0.358974358974359,0.28205128205128205,0.46153846153846156,0.3333333333333333
4,0.48333333333333334,0.38333333333333336,0.5,0.5666666666666667,0.4666666666666667,0.55,0.5,0.4666666666666667,0.5,0.4,0.55,0.5166666666666667,0.55,0.48333333333333334,0.5333333333333333,0.5166666666666667,0.5333333333333333,0.5,0.5,0.4666666666666667,0.4666666666666667,0.55,0.4,0.45,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5,0.5,0.5333333333333333
5,0.7142857142857143,0.7380952380952381,0.6904761904761905,0.6428571428571429,0.7857142857142857,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6904761904761905,0.6666666666666666,0.6904761904761905,0.7380952380952381,0.7142857142857143,0.7142857142857143,0.6904761904761905,0.6904761904761905,0.7142857142857143,0.7142857142857143,0.7619047619047619,0.7142857142857143,0.7380952380952381,0.6904761904761905,0.7619047619047619,0.7142857142857143,0.7142857142857143,0.6904761904761905,0.8095238095238095,0.7142857142857143
6,0.5526315789473685,0.6578947368421053,0.6578947368421053,0.7105263157894737,0.7105263157894737,0.6578947368421053,0.7368421052631579,0.6578947368421053,0.7105263157894737,0.7368421052631579,0.6842105263157895,0.6842105263157895,0.7631578947368421,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.631578947368421,0.7105263157894737,0.6842105263157895,0.7368421052631579,0.7105263157894737,0.7368421052631579,0.7105263157894737,0.7368421052631579,0.7105263157894737,0.7105263157894737,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
7,0.5263157894736842,0.42105263157894735,0.47368421052631576,0.5087719298245614,0.42105263157894735,0.49122807017543857,0.49122807017543857,0.5614035087719298,0.5789473684210527,0.49122807017543857,0.43859649122807015,0.543859649122807,0.40350877192982454,0.47368421052631576,0.5087719298245614,0.47368421052631576,0.5263157894736842,0.543859649122807,0.45614035087719296,0.49122807017543857,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.49122807017543857,0.5614035087719298,0.5614035087719298,0.43859649122807015,0.49122807017543857,0.5614035087719298,0.45614035087719296
8,0.12121212121212122,0.15151515151515152,0.30303030303030304,0.21212121212121213,0.24242424242424243,0.18181818181818182,0.2727272727272727,0.21212121212121213,0.24242424242424243,0.2727272727272727,0.2727272727272727,0.21212121212121213,0.24242424242424243,0.21212121212121213,0.2727272727272727,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.21212121212121213,0.15151515151515152,0.24242424242424243,0.2727272727272727,0.24242424242424243,0.21212121212121213,0.2727272727272727,0.24242424242424243,0.30303030303030304,0.2727272727272727,0.30303030303030304,0.30303030303030304
