epochs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
9,0.7866666666666666,0.84,0.8133333333333334,0.88,0.9466666666666667,0.9066666666666666,0.88,0.8666666666666667,0.8666666666666667,0.8933333333333333,0.9466666666666667,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.92,0.9066666666666666,0.9333333333333333,0.8933333333333333,0.9066666666666666,0.92,0.9333333333333333,0.9466666666666667,0.92,0.8266666666666667,0.9466666666666667,0.9066666666666666,0.88,0.9333333333333333,0.92,0.96
10,0.23404255319148937,0.24468085106382978,0.26595744680851063,0.425531914893617,0.2553191489361702,0.22340425531914893,0.3723404255319149,0.40425531914893614,0.24468085106382978,0.35106382978723405,0.22340425531914893,0.35106382978723405,0.3191489361702128,0.22340425531914893,0.24468085106382978,0.2553191489361702,0.2127659574468085,0.40425531914893614,0.32978723404255317,0.3191489361702128,0.2765957446808511,0.2553191489361702,0.39361702127659576,0.26595744680851063,0.3191489361702128,0.2553191489361702,0.3191489361702128,0.30851063829787234,0.22340425531914893,0.3617021276595745
11,0.02631578947368421,0.21052631578947367,0.3157894736842105,0.2631578947368421,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.18421052631578946,0.23684210526315788,0.3684210526315789,0.34210526315789475,0.3684210526315789,0.39473684210526316,0.34210526315789475,0.2894736842105263,0.2631578947368421,0.2894736842105263,0.2631578947368421,0.23684210526315788,0.2894736842105263,0.2631578947368421,0.3157894736842105,0.23684210526315788,0.21052631578947367,0.2631578947368421,0.2894736842105263,0.34210526315789475,0.3684210526315789,0.39473684210526316,0.3157894736842105
12,0.06060606060606061,0.3181818181818182,0.13636363636363635,0.16666666666666666,0.18181818181818182,0.21212121212121213,0.3333333333333333,0.24242424242424243,0.4090909090909091,0.2878787878787879,0.3787878787878788,0.2727272727272727,0.21212121212121213,0.2878787878787879,0.22727272727272727,0.2878787878787879,0.2727272727272727,0.2727272727272727,0.19696969696969696,0.3181818181818182,0.21212121212121213,0.22727272727272727,0.21212121212121213,0.18181818181818182,0.2878787878787879,0.2878787878787879,0.30303030303030304,0.19696969696969696,0.15151515151515152,0.2878787878787879
13,0.32608695652173914,0.41304347826086957,0.43478260869565216,0.41304347826086957,0.2826086956521739,0.391304347826087,0.3695652173913043,0.3695652173913043,0.3695652173913043,0.32608695652173914,0.3695652173913043,0.2608695652173913,0.34782608695652173,0.43478260869565216,0.30434782608695654,0.43478260869565216,0.41304347826086957,0.3695652173913043,0.43478260869565216,0.391304347826087,0.4782608695652174,0.30434782608695654,0.2608695652173913,0.34782608695652173,0.391304347826087,0.43478260869565216,0.3695652173913043,0.34782608695652173,0.43478260869565216,0.2391304347826087
14,0.13513513513513514,0.13513513513513514,0.2702702702702703,0.32432432432432434,0.4864864864864865,0.2972972972972973,0.24324324324324326,0.40540540540540543,0.2972972972972973,0.24324324324324326,0.21621621621621623,0.24324324324324326,0.2702702702702703,0.10810810810810811,0.24324324324324326,0.1891891891891892,0.24324324324324326,0.1891891891891892,0.16216216216216217,0.24324324324324326,0.5135135135135135,0.24324324324324326,0.2702702702702703,0.2972972972972973,0.2702702702702703,0.21621621621621623,0.2972972972972973,0.24324324324324326,0.3783783783783784,0.3783783783783784
15,0.8571428571428571,0.8571428571428571,0.8857142857142857,0.7142857142857143,0.6857142857142857,0.6571428571428571,0.7714285714285715,0.7142857142857143,0.6857142857142857,0.8,0.8857142857142857,0.6857142857142857,0.8285714285714286,0.7714285714285715,0.7428571428571429,0.7428571428571429,0.6571428571428571,0.8,0.9428571428571428,0.7142857142857143,0.7714285714285715,0.5714285714285714,0.5714285714285714,0.6285714285714286,0.7142857142857143,0.6571428571428571,0.6857142857142857,0.6,0.6571428571428571,0.8285714285714286
16,0.27906976744186046,0.5813953488372093,0.3488372093023256,0.27906976744186046,0.37209302325581395,0.46511627906976744,0.3953488372093023,0.32558139534883723,0.6511627906976745,0.5116279069767442,0.4186046511627907,0.37209302325581395,0.37209302325581395,0.37209302325581395,0.2558139534883721,0.37209302325581395,0.27906976744186046,0.3953488372093023,0.4883720930232558,0.5116279069767442,0.4418604651162791,0.4186046511627907,0.4418604651162791,0.3023255813953488,0.4418604651162791,0.3023255813953488,0.46511627906976744,0.37209302325581395,0.3488372093023256,0.46511627906976744
17,0.22807017543859648,0.3684210526315789,0.3684210526315789,0.47368421052631576,0.45614035087719296,0.42105263157894735,0.45614035087719296,0.43859649122807015,0.42105263157894735,0.43859649122807015,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.45614035087719296,0.45614035087719296,0.42105263157894735,0.38596491228070173,0.47368421052631576,0.45614035087719296,0.38596491228070173,0.49122807017543857,0.42105263157894735,0.45614035087719296,0.47368421052631576,0.49122807017543857,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.40350877192982454,0.45614035087719296
18,0.4166666666666667,0.5,0.5,0.6458333333333334,0.6458333333333334,0.7083333333333334,0.4166666666666667,0.4166666666666667,0.4583333333333333,0.5,0.5625,0.4791666666666667,0.4791666666666667,0.5,0.4375,0.6458333333333334,0.4375,0.4375,0.4791666666666667,0.4791666666666667,0.4166666666666667,0.4166666666666667,0.4791666666666667,0.4375,0.5833333333333334,0.6041666666666666,0.5625,0.4791666666666667,0.6041666666666666,0.5833333333333334
19,0.20987654320987653,0.24691358024691357,0.20987654320987653,0.20987654320987653,0.18518518518518517,0.2345679012345679,0.25925925925925924,0.25925925925925924,0.30864197530864196,0.32098765432098764,0.2962962962962963,0.2716049382716049,0.2716049382716049,0.24691358024691357,0.2716049382716049,0.30864197530864196,0.2839506172839506,0.25925925925925924,0.2222222222222222,0.24691358024691357,0.2716049382716049,0.2345679012345679,0.25925925925925924,0.25925925925925924,0.2716049382716049,0.2345679012345679,0.25925925925925924,0.2839506172839506,0.19753086419753085,0.20987654320987653
20,0.25862068965517243,0.4827586206896552,0.46551724137931033,0.5689655172413793,0.6724137931034483,0.5344827586206896,0.6379310344827587,0.5344827586206896,0.5,0.5689655172413793,0.5,0.5,0.5862068965517241,0.5862068965517241,0.5,0.5689655172413793,0.5689655172413793,0.5862068965517241,0.5862068965517241,0.603448275862069,0.6206896551724138,0.7586206896551724,0.5517241379310345,0.6206896551724138,0.5862068965517241,0.4827586206896552,0.5517241379310345,0.6206896551724138,0.5689655172413793,0.603448275862069
21,0.13333333333333333,0.43333333333333335,0.48333333333333334,0.38333333333333336,0.26666666666666666,0.36666666666666664,0.3333333333333333,0.2833333333333333,0.26666666666666666,0.3333333333333333,0.25,0.2833333333333333,0.35,0.26666666666666666,0.38333333333333336,0.2833333333333333,0.31666666666666665,0.35,0.26666666666666666,0.35,0.25,0.2833333333333333,0.4166666666666667,0.2833333333333333,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.3,0.26666666666666666,0.3
22,0.71875,0.8125,0.59375,0.65625,0.65625,0.6875,0.65625,0.59375,0.625,0.625,0.65625,0.4375,0.65625,0.75,0.75,0.59375,0.78125,0.5625,0.75,0.65625,0.625,0.53125,0.625,0.5,0.625,0.53125,0.5625,0.53125,0.59375,0.6875
23,0.46551724137931033,0.3793103448275862,0.5862068965517241,0.4827586206896552,0.29310344827586204,0.4482758620689655,0.3620689655172414,0.4827586206896552,0.5344827586206896,0.4482758620689655,0.25862068965517243,0.3103448275862069,0.46551724137931033,0.6206896551724138,0.39655172413793105,0.43103448275862066,0.2413793103448276,0.3275862068965517,0.4482758620689655,0.46551724137931033,0.27586206896551724,0.5172413793103449,0.4827586206896552,0.5517241379310345,0.5,0.41379310344827586,0.603448275862069,0.5862068965517241,0.29310344827586204,0.5172413793103449
24,0.08333333333333333,0.19444444444444445,0.2222222222222222,0.1111111111111111,0.19444444444444445,0.1111111111111111,0.1388888888888889,0.25,0.1111111111111111,0.1111111111111111,0.19444444444444445,0.19444444444444445,0.1111111111111111,0.16666666666666666,0.25,0.19444444444444445,0.1111111111111111,0.1388888888888889,0.19444444444444445,0.1388888888888889,0.16666666666666666,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.1388888888888889,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.19444444444444445,0.05555555555555555
25,0.8055555555555556,0.75,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6388888888888888,0.7777777777777778,0.75,0.6944444444444444,0.75,0.8611111111111112,0.8333333333333334,0.6666666666666666,0.6944444444444444,0.8611111111111112,0.8611111111111112,0.7222222222222222,0.8055555555555556,0.8333333333333334,0.8333333333333334,0.75,0.7222222222222222,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.7777777777777778,0.6111111111111112
26,0.47058823529411764,0.5,0.5,0.35294117647058826,0.4117647058823529,0.5588235294117647,0.5588235294117647,0.5294117647058824,0.4117647058823529,0.47058823529411764,0.47058823529411764,0.4117647058823529,0.38235294117647056,0.4411764705882353,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.4117647058823529,0.4411764705882353,0.5,0.4411764705882353,0.47058823529411764,0.4411764705882353,0.38235294117647056,0.4411764705882353,0.5,0.38235294117647056,0.4411764705882353,0.4411764705882353,0.4411764705882353
27,0.30357142857142855,0.05357142857142857,0.10714285714285714,0.16071428571428573,0.21428571428571427,0.10714285714285714,0.2857142857142857,0.125,0.16071428571428573,0.14285714285714285,0.25,0.21428571428571427,0.125,0.21428571428571427,0.23214285714285715,0.10714285714285714,0.14285714285714285,0.16071428571428573,0.23214285714285715,0.17857142857142858,0.23214285714285715,0.17857142857142858,0.2857142857142857,0.16071428571428573,0.25,0.26785714285714285,0.19642857142857142,0.17857142857142858,0.25,0.25
28,0.18181818181818182,0.30303030303030304,0.18181818181818182,0.42424242424242425,0.42424242424242425,0.3939393939393939,0.3939393939393939,0.30303030303030304,0.2727272727272727,0.42424242424242425,0.36363636363636365,0.3939393939393939,0.36363636363636365,0.21212121212121213,0.48484848484848486,0.42424242424242425,0.3333333333333333,0.42424242424242425,0.30303030303030304,0.45454545454545453,0.24242424242424243,0.30303030303030304,0.21212121212121213,0.30303030303030304,0.5151515151515151,0.36363636363636365,0.45454545454545453,0.3939393939393939,0.48484848484848486,0.48484848484848486
29,0.6304347826086957,0.7608695652173914,0.6521739130434783,0.7391304347826086,0.782608695652174,0.8043478260869565,0.7391304347826086,0.6739130434782609,0.6304347826086957,0.7608695652173914,0.7391304347826086,0.7608695652173914,0.717391304347826,0.782608695652174,0.717391304347826,0.6739130434782609,0.717391304347826,0.717391304347826,0.6521739130434783,0.6304347826086957,0.6739130434782609,0.6086956521739131,0.6304347826086957,0.6739130434782609,0.8043478260869565,0.6521739130434783,0.782608695652174,0.6956521739130435,0.6739130434782609,0.717391304347826
30,0.6060606060606061,0.5757575757575758,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6060606060606061,0.7272727272727273,0.6666666666666666,0.7272727272727273,0.696969696969697,0.6363636363636364,0.5757575757575758,0.7272727272727273,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.7878787878787878,0.7272727272727273,0.7575757575757576,0.696969696969697,0.7272727272727273
31,0.391304347826087,0.5,0.782608695652174,0.6086956521739131,0.5652173913043478,0.717391304347826,0.7608695652173914,0.6739130434782609,0.6521739130434783,0.5869565217391305,0.7608695652173914,0.717391304347826,0.5869565217391305,0.6521739130434783,0.782608695652174,0.5217391304347826,0.7608695652173914,0.782608695652174,0.717391304347826,0.6304347826086957,0.8260869565217391,0.8043478260869565,0.7391304347826086,0.9347826086956522,0.8043478260869565,0.717391304347826,0.6739130434782609,0.7608695652173914,0.8260869565217391,0.7391304347826086
32,0.21604938271604937,0.15432098765432098,0.25308641975308643,0.20987654320987653,0.21604938271604937,0.20987654320987653,0.17901234567901234,0.3271604938271605,0.24074074074074073,0.2654320987654321,0.2716049382716049,0.24691358024691357,0.2222222222222222,0.24691358024691357,0.22839506172839505,0.24074074074074073,0.20987654320987653,0.2654320987654321,0.2654320987654321,0.25925925925925924,0.35185185185185186,0.2777777777777778,0.2777777777777778,0.22839506172839505,0.24691358024691357,0.2345679012345679,0.16666666666666666,0.20987654320987653,0.24074074074074073,0.24691358024691357
33,0.5,0.6086956521739131,0.5108695652173914,0.5434782608695652,0.391304347826087,0.532608695652174,0.4891304347826087,0.4891304347826087,0.5217391304347826,0.5869565217391305,0.5760869565217391,0.5,0.5,0.4673913043478261,0.5,0.5543478260869565,0.5434782608695652,0.5434782608695652,0.4891304347826087,0.5652173913043478,0.5217391304347826,0.5760869565217391,0.4673913043478261,0.532608695652174,0.4673913043478261,0.4891304347826087,0.44565217391304346,0.4673913043478261,0.5869565217391305,0.5434782608695652
34,0.4262295081967213,0.4426229508196721,0.2786885245901639,0.29508196721311475,0.32786885245901637,0.29508196721311475,0.2786885245901639,0.29508196721311475,0.32786885245901637,0.32786885245901637,0.36065573770491804,0.29508196721311475,0.21311475409836064,0.5245901639344263,0.2459016393442623,0.39344262295081966,0.2786885245901639,0.47540983606557374,0.39344262295081966,0.45901639344262296,0.3114754098360656,0.2459016393442623,0.3442622950819672,0.3770491803278688,0.3442622950819672,0.29508196721311475,0.26229508196721313,0.2459016393442623,0.26229508196721313,0.2459016393442623
35,0.6666666666666666,0.8095238095238095,0.6428571428571429,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7142857142857143,0.7857142857142857,0.7619047619047619,0.8095238095238095,0.7857142857142857,0.7857142857142857,0.7380952380952381,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.7857142857142857,0.7857142857142857,0.8095238095238095,0.8095238095238095,0.7857142857142857,0.8095238095238095,0.7142857142857143,0.8095238095238095,0.7619047619047619,0.8095238095238095,0.7857142857142857,0.8095238095238095,0.7857142857142857,0.8095238095238095
36,0.15151515151515152,0.30303030303030304,0.3333333333333333,0.2727272727272727,0.21212121212121213,0.36363636363636365,0.24242424242424243,0.2727272727272727,0.15151515151515152,0.36363636363636365,0.3333333333333333,0.2727272727272727,0.21212121212121213,0.2727272727272727,0.24242424242424243,0.2727272727272727,0.2727272727272727,0.21212121212121213,0.30303030303030304,0.24242424242424243,0.15151515151515152,0.21212121212121213,0.18181818181818182,0.15151515151515152,0.21212121212121213,0.24242424242424243,0.15151515151515152,0.21212121212121213,0.18181818181818182,0.24242424242424243
37,0.7714285714285715,0.6285714285714286,0.6857142857142857,0.5714285714285714,0.5142857142857142,0.4857142857142857,0.7142857142857143,0.5142857142857142,0.6,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.5142857142857142,0.5714285714285714,0.6857142857142857,0.5714285714285714,0.6857142857142857,0.6571428571428571,0.6571428571428571,0.6285714285714286,0.6857142857142857,0.6857142857142857,0.6285714285714286,0.5714285714285714,0.6857142857142857,0.6285714285714286,0.6857142857142857,0.6857142857142857,0.6857142857142857
38,0.027777777777777776,0.1527777777777778,0.16666666666666666,0.05555555555555555,0.2361111111111111,0.18055555555555555,0.08333333333333333,0.08333333333333333,0.1527777777777778,0.2916666666666667,0.125,0.19444444444444445,0.1527777777777778,0.20833333333333334,0.25,0.2222222222222222,0.1111111111111111,0.2638888888888889,0.125,0.1111111111111111,0.16666666666666666,0.1527777777777778,0.16666666666666666,0.09722222222222222,0.2222222222222222,0.19444444444444445,0.09722222222222222,0.08333333333333333,0.1388888888888889,0.1111111111111111
39,0.5625,0.46875,0.40625,0.40625,0.5,0.40625,0.40625,0.5625,0.4375,0.4375,0.46875,0.53125,0.53125,0.4375,0.5,0.5,0.5625,0.40625,0.40625,0.34375,0.46875,0.34375,0.4375,0.5,0.53125,0.40625,0.4375,0.4375,0.46875,0.34375
40,0.1282051282051282,0.15384615384615385,0.23076923076923078,0.3333333333333333,0.2564102564102564,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.2564102564102564,0.23076923076923078,0.3333333333333333,0.15384615384615385,0.2564102564102564,0.41025641025641024,0.20512820512820512,0.28205128205128205,0.2564102564102564,0.358974358974359,0.28205128205128205,0.20512820512820512,0.3076923076923077,0.358974358974359,0.20512820512820512,0.3076923076923077,0.358974358974359,0.2564102564102564,0.20512820512820512,0.23076923076923078,0.358974358974359,0.2564102564102564
41,0.4714285714285714,0.44285714285714284,0.5285714285714286,0.4,0.4142857142857143,0.38571428571428573,0.45714285714285713,0.5428571428571428,0.38571428571428573,0.44285714285714284,0.5,0.37142857142857144,0.4857142857142857,0.42857142857142855,0.37142857142857144,0.42857142857142855,0.5,0.4714285714285714,0.32857142857142857,0.4714285714285714,0.44285714285714284,0.5142857142857142,0.4142857142857143,0.5,0.4857142857142857,0.44285714285714284,0.45714285714285713,0.5142857142857142,0.4142857142857143,0.4142857142857143
42,0.13095238095238096,0.15476190476190477,0.23809523809523808,0.20238095238095238,0.15476190476190477,0.16666666666666666,0.2976190476190476,0.20238095238095238,0.20238095238095238,0.047619047619047616,0.13095238095238096,0.21428571428571427,0.13095238095238096,0.19047619047619047,0.16666666666666666,0.19047619047619047,0.16666666666666666,0.13095238095238096,0.16666666666666666,0.2261904761904762,0.14285714285714285,0.13095238095238096,0.17857142857142858,0.19047619047619047,0.14285714285714285,0.11904761904761904,0.14285714285714285,0.2619047619047619,0.2261904761904762,0.07142857142857142
43,0.1095890410958904,0.1095890410958904,0.1095890410958904,0.1095890410958904,0.1232876712328767,0.1095890410958904,0.1232876712328767,0.1232876712328767,0.1232876712328767,0.0958904109589041,0.1232876712328767,0.1095890410958904,0.1095890410958904,0.0958904109589041,0.136986301369863,0.1232876712328767,0.136986301369863,0.1095890410958904,0.1232876712328767,0.1095890410958904,0.1232876712328767,0.1232876712328767,0.0958904109589041,0.1095890410958904,0.1095890410958904,0.1095890410958904,0.1232876712328767,0.1095890410958904,0.1095890410958904,0.1232876712328767
44,0.17543859649122806,0.3333333333333333,0.3508771929824561,0.3157894736842105,0.40350877192982454,0.38596491228070173,0.2982456140350877,0.3157894736842105,0.3684210526315789,0.3508771929824561,0.3508771929824561,0.2982456140350877,0.3508771929824561,0.38596491228070173,0.3333333333333333,0.3333333333333333,0.40350877192982454,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.3508771929824561,0.38596491228070173,0.3684210526315789,0.38596491228070173,0.2982456140350877,0.40350877192982454,0.38596491228070173,0.40350877192982454,0.40350877192982454,0.3508771929824561
45,0.21052631578947367,0.21052631578947367,0.2807017543859649,0.2807017543859649,0.2982456140350877,0.3508771929824561,0.2807017543859649,0.3333333333333333,0.3508771929824561,0.3333333333333333,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.47368421052631576,0.2807017543859649,0.3508771929824561,0.3333333333333333,0.38596491228070173,0.3684210526315789,0.38596491228070173,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40350877192982454,0.2982456140350877,0.2631578947368421,0.3157894736842105,0.2982456140350877,0.3157894736842105,0.3333333333333333
46,0.28,0.44,0.54,0.56,0.38,0.46,0.46,0.48,0.42,0.52,0.36,0.5,0.5,0.52,0.44,0.44,0.28,0.38,0.44,0.4,0.48,0.6,0.38,0.38,0.26,0.48,0.38,0.46,0.5,0.46
47,0.0625,0.0625,0.09375,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.03125,0.0625,0.03125,0.0625,0.03125,0.03125,0.03125,0.09375,0.03125,0.03125,0.03125,0.03125,0.03125
48,0.1,0.15294117647058825,0.15294117647058825,0.19411764705882353,0.21764705882352942,0.22941176470588234,0.25882352941176473,0.1588235294117647,0.18823529411764706,0.18235294117647058,0.27647058823529413,0.28823529411764703,0.12941176470588237,0.2411764705882353,0.23529411764705882,0.19411764705882353,0.2411764705882353,0.11764705882352941,0.23529411764705882,0.35294117647058826,0.21764705882352942,0.1588235294117647,0.2411764705882353,0.21764705882352942,0.21764705882352942,0.2235294117647059,0.2529411764705882,0.18823529411764706,0.2411764705882353,0.2529411764705882
49,0.2594142259414226,0.1108786610878661,0.19456066945606695,0.303347280334728,0.3891213389121339,0.15481171548117154,0.1694560669456067,0.28661087866108786,0.15481171548117154,0.20920502092050208,0.16527196652719664,0.2698744769874477,0.23430962343096234,0.27405857740585776,0.17154811715481172,0.14435146443514643,0.15481171548117154,0.25523012552301255,0.33263598326359833,0.19456066945606695,0.16736401673640167,0.26778242677824265,0.25313807531380755,0.2907949790794979,0.19456066945606695,0.23640167364016737,0.19665271966527198,0.1799163179916318,0.2615062761506276,0.18619246861924685
50,0.029411764705882353,0.14705882352941177,0.14705882352941177,0.20588235294117646,0.08823529411764706,0.11764705882352941,0.08823529411764706,0.11764705882352941,0.08823529411764706,0.14705882352941177,0.058823529411764705,0.08823529411764706,0.058823529411764705,0.11764705882352941,0.08823529411764706,0.08823529411764706,0.14705882352941177,0.14705882352941177,0.08823529411764706,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.14705882352941177,0.11764705882352941,0.14705882352941177,0.11764705882352941,0.058823529411764705,0.08823529411764706,0.058823529411764705
