0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.3185104672472827,0.36677003606125247,0.6738209451774604,0.3665892881449182,0.5419970532719769,0.4418569609949845,0.36175086329462364,0.23238367018979317,0.7197585348339565,0.8005703347134241,0.1931478811511512,0.1786817245918766,0.16657240521624078,0.739435638395358,0.30198425012610897,0.7876051280008889,0.4081067775352205,0.5321304878680135,0.6277085413507169,0.30522202560124156,0.47578437333466894,0.49651603076137996,0.11071717015533031,0.42027315486606287,0.49458918017042397,0.6436857402308613,0.5778080311658214,0.4379277833525765,0.5377817395465252,0.5386828875411245,0.49778376672725033,0.40840547236791924,0.3362027766974254,0.7777036296686912,0.6164817886786816,0.5624895231759842,0.44456129599277777,0.6176868137869087,0.3317929211608571,0.22611736638062185,0.3055667360171067,0.34598197767391403,0.33827594995125565,0.7459885738071327,0.6771347154641939,0.4875897300412516,0.34120482813007513,0.5171464694077906,0.3661024661985114,0.3955230178012238,0.4951614402819983
