epochs,acc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,0.3426157697121402,0.6756756756756757,0.32432432432432434,0.5625,0.23076923076923078,0.45,0.30952380952380953,0.868421052631579,0.5964912280701754,0.12121212121212122,0.6933333333333334,0.22340425531914893,0.2894736842105263,0.3333333333333333,0.5434782608695652,0.1891891891891892,0.8571428571428571,0.2558139534883721,0.42105263157894735,0.5625,0.345679012345679,0.46551724137931033,0.38333333333333336,0.40625,0.5,0.19444444444444445,0.8888888888888888,0.47058823529411764,0.21428571428571427,0.3333333333333333,0.43478260869565216,0.7272727272727273,0.6739130434782609,0.2716049382716049,0.6521739130434783,0.29508196721311475,0.5952380952380952,0.09090909090909091,0.5142857142857142,0.16666666666666666,0.34375,0.3333333333333333,0.38571428571428573,0.11904761904761904,0.136986301369863,0.2982456140350877,0.3684210526315789,0.46,0.15625,0.20588235294117646,0.12761506276150628,0.11764705882352941
11,0.38016270337922403,0.5135135135135135,0.35135135135135137,0.59375,0.15384615384615385,0.4166666666666667,0.4523809523809524,0.8947368421052632,0.5964912280701754,0.21212121212121213,0.6933333333333334,0.22340425531914893,0.2631578947368421,0.30303030303030304,0.6521739130434783,0.10810810810810811,0.9428571428571428,0.3488372093023256,0.3333333333333333,0.5625,0.32098765432098764,0.4827586206896552,0.4166666666666667,0.53125,0.5172413793103449,0.19444444444444445,0.8888888888888888,0.5294117647058824,0.16071428571428573,0.30303030303030304,0.5217391304347826,0.7575757575757576,0.6304347826086957,0.24074074074074073,0.5760869565217391,0.4262295081967213,0.5952380952380952,0.18181818181818182,0.37142857142857144,0.25,0.375,0.38461538461538464,0.44285714285714284,0.07142857142857142,0.0273972602739726,0.2982456140350877,0.3684210526315789,0.44,0.09375,0.21176470588235294,0.37447698744769875,0.11764705882352941
12,0.35638297872340424,0.5675675675675675,0.40540540540540543,0.40625,0.15384615384615385,0.36666666666666664,0.38095238095238093,0.8421052631578947,0.6140350877192983,0.06060606060606061,0.5733333333333334,0.2978723404255319,0.23684210526315788,0.25757575757575757,0.6304347826086957,0.2702702702702703,0.9428571428571428,0.18604651162790697,0.3684210526315789,0.6666666666666666,0.37037037037037035,0.41379310344827586,0.38333333333333336,0.625,0.5517241379310345,0.2222222222222222,0.7777777777777778,0.5588235294117647,0.17857142857142858,0.3939393939393939,0.5,0.7878787878787878,0.6739130434782609,0.35802469135802467,0.5869565217391305,0.3770491803278688,0.5952380952380952,0.12121212121212122,0.5428571428571428,0.2916666666666667,0.28125,0.2564102564102564,0.35714285714285715,0.03571428571428571,0.0273972602739726,0.3157894736842105,0.3684210526315789,0.34,0.125,0.29411764705882354,0.19246861924686193,0.14705882352941177
13,0.37359198998748433,0.43243243243243246,0.2702702702702703,0.4375,0.15384615384615385,0.4,0.3333333333333333,0.8947368421052632,0.6491228070175439,0.12121212121212122,0.5733333333333334,0.3723404255319149,0.2631578947368421,0.3181818181818182,0.6521739130434783,0.21621621621621623,0.9142857142857143,0.27906976744186046,0.3684210526315789,0.5208333333333334,0.3333333333333333,0.4482758620689655,0.4166666666666667,0.625,0.43103448275862066,0.19444444444444445,0.7777777777777778,0.5,0.14285714285714285,0.42424242424242425,0.5217391304347826,0.7272727272727273,0.6739130434782609,0.3148148148148148,0.6413043478260869,0.3770491803278688,0.7142857142857143,0.45454545454545453,0.3142857142857143,0.2361111111111111,0.375,0.3333333333333333,0.4857142857142857,0.047619047619047616,0.0410958904109589,0.2982456140350877,0.3684210526315789,0.36,0.09375,0.2529411764705882,0.301255230125523,0.11764705882352941
14,0.360450563204005,0.4594594594594595,0.2972972972972973,0.375,0.3333333333333333,0.36666666666666664,0.38095238095238093,0.8421052631578947,0.543859649122807,0.15151515151515152,0.68,0.3191489361702128,0.18421052631578946,0.30303030303030304,0.5869565217391305,0.24324324324324326,0.9142857142857143,0.18604651162790697,0.3684210526315789,0.5208333333333334,0.3333333333333333,0.41379310344827586,0.45,0.5,0.46551724137931033,0.2222222222222222,0.8055555555555556,0.5588235294117647,0.21428571428571427,0.2727272727272727,0.5217391304347826,0.7272727272727273,0.5869565217391305,0.32098765432098764,0.6086956521739131,0.36065573770491804,0.5952380952380952,0.30303030303030304,0.6285714285714286,0.3333333333333333,0.28125,0.38461538461538464,0.4142857142857143,0.03571428571428571,0.0410958904109589,0.2982456140350877,0.3508771929824561,0.24,0.09375,0.23529411764705882,0.2594142259414226,0.11764705882352941
15,0.36357947434292864,0.43243243243243246,0.24324324324324326,0.65625,0.3333333333333333,0.43333333333333335,0.38095238095238093,0.8947368421052632,0.5087719298245614,0.15151515151515152,0.68,0.35106382978723405,0.2631578947368421,0.15151515151515152,0.5652173913043478,0.1891891891891892,0.8285714285714286,0.3023255813953488,0.3508771929824561,0.5208333333333334,0.2962962962962963,0.3448275862068966,0.36666666666666664,0.5,0.39655172413793105,0.25,0.8055555555555556,0.4411764705882353,0.19642857142857142,0.3939393939393939,0.5869565217391305,0.7575757575757576,0.7391304347826086,0.3271604938271605,0.5760869565217391,0.3114754098360656,0.5476190476190477,0.3333333333333333,0.2571428571428571,0.2222222222222222,0.34375,0.20512820512820512,0.5714285714285714,0.11904761904761904,0.0547945205479452,0.3157894736842105,0.3684210526315789,0.3,0.125,0.20588235294117646,0.3075313807531381,0.11764705882352941
16,0.3598247809762203,0.40540540540540543,0.2972972972972973,0.46875,0.2564102564102564,0.5166666666666667,0.35714285714285715,0.8947368421052632,0.6491228070175439,0.12121212121212122,0.68,0.22340425531914893,0.2631578947368421,0.21212121212121213,0.6521739130434783,0.21621621621621623,0.8857142857142857,0.18604651162790697,0.42105263157894735,0.5,0.37037037037037035,0.4827586206896552,0.4166666666666667,0.625,0.7241379310344828,0.2777777777777778,0.8611111111111112,0.5588235294117647,0.19642857142857142,0.3939393939393939,0.5869565217391305,0.7575757575757576,0.6521739130434783,0.3333333333333333,0.6304347826086957,0.36065573770491804,0.7380952380952381,0.15151515151515152,0.6,0.3055555555555556,0.1875,0.20512820512820512,0.4,0.07142857142857142,0.0273972602739726,0.3157894736842105,0.40350877192982454,0.38,0.125,0.11764705882352941,0.19874476987447698,0.11764705882352941
17,0.3648310387984981,0.5135135135135135,0.2972972972972973,0.65625,0.1794871794871795,0.5166666666666667,0.42857142857142855,0.8421052631578947,0.5964912280701754,0.030303030303030304,0.6666666666666666,0.2765957446808511,0.3157894736842105,0.22727272727272727,0.5434782608695652,0.21621621621621623,0.7714285714285715,0.27906976744186046,0.45614035087719296,0.5833333333333334,0.345679012345679,0.4482758620689655,0.4,0.46875,0.4827586206896552,0.19444444444444445,0.8611111111111112,0.5294117647058824,0.21428571428571427,0.42424242424242425,0.4782608695652174,0.7272727272727273,0.7391304347826086,0.2777777777777778,0.5543478260869565,0.39344262295081966,0.5952380952380952,0.12121212121212122,0.4857142857142857,0.25,0.375,0.20512820512820512,0.37142857142857144,0.09523809523809523,0.0684931506849315,0.3157894736842105,0.3684210526315789,0.34,0.125,0.2235294117647059,0.2803347280334728,0.14705882352941177
18,0.3695244055068836,0.5135135135135135,0.2972972972972973,0.625,0.28205128205128205,0.4,0.47619047619047616,0.868421052631579,0.5964912280701754,0.030303030303030304,0.6666666666666666,0.3191489361702128,0.34210526315789475,0.24242424242424243,0.6521739130434783,0.16216216216216217,0.8285714285714286,0.23255813953488372,0.3508771929824561,0.5833333333333334,0.32098765432098764,0.3793103448275862,0.38333333333333336,0.625,0.6206896551724138,0.25,0.8333333333333334,0.6470588235294118,0.17857142857142858,0.18181818181818182,0.5652173913043478,0.7575757575757576,0.6956521739130435,0.3395061728395062,0.6195652173913043,0.4426229508196721,0.6428571428571429,0.45454545454545453,0.5714285714285714,0.16666666666666666,0.28125,0.23076923076923078,0.5857142857142857,0.07142857142857142,0.136986301369863,0.2982456140350877,0.40350877192982454,0.38,0.09375,0.15294117647058825,0.2280334728033473,0.11764705882352941
19,0.3651439299123905,0.5945945945945946,0.2972972972972973,0.59375,0.20512820512820512,0.4666666666666667,0.4523809523809524,0.8947368421052632,0.5964912280701754,0.06060606060606061,0.64,0.22340425531914893,0.2631578947368421,0.25757575757575757,0.6956521739130435,0.21621621621621623,0.8571428571428571,0.32558139534883723,0.3684210526315789,0.5208333333333334,0.35802469135802467,0.3620689655172414,0.45,0.65625,0.5344827586206896,0.19444444444444445,0.8333333333333334,0.4411764705882353,0.17857142857142858,0.30303030303030304,0.5652173913043478,0.7575757575757576,0.6956521739130435,0.2777777777777778,0.5543478260869565,0.3770491803278688,0.6190476190476191,0.36363636363636365,0.5142857142857142,0.2361111111111111,0.3125,0.2564102564102564,0.5142857142857142,0.08333333333333333,0.0410958904109589,0.2982456140350877,0.38596491228070173,0.38,0.09375,0.23529411764705882,0.24476987447698745,0.11764705882352941
20,0.363892365456821,0.6486486486486487,0.2972972972972973,0.625,0.2564102564102564,0.6166666666666667,0.40476190476190477,0.868421052631579,0.631578947368421,0.030303030303030304,0.6533333333333333,0.3617021276595745,0.21052631578947367,0.3181818181818182,0.5434782608695652,0.1891891891891892,0.8285714285714286,0.2558139534883721,0.38596491228070173,0.6666666666666666,0.345679012345679,0.41379310344827586,0.4666666666666667,0.625,0.43103448275862066,0.2222222222222222,0.8055555555555556,0.5294117647058824,0.21428571428571427,0.3939393939393939,0.6521739130434783,0.7272727272727273,0.6956521739130435,0.37037037037037035,0.5217391304347826,0.3770491803278688,0.5476190476190477,0.5151515151515151,0.4857142857142857,0.2638888888888889,0.375,0.3076923076923077,0.5142857142857142,0.07142857142857142,0.0821917808219178,0.2982456140350877,0.38596491228070173,0.42,0.09375,0.20588235294117646,0.13389121338912133,0.11764705882352941
21,0.36576971214017523,0.5135135135135135,0.2972972972972973,0.59375,0.1794871794871795,0.4666666666666667,0.4523809523809524,0.7894736842105263,0.5964912280701754,0.06060606060606061,0.68,0.20212765957446807,0.3157894736842105,0.24242424242424243,0.6304347826086957,0.2972972972972973,0.8571428571428571,0.32558139534883723,0.3684210526315789,0.4583333333333333,0.35802469135802467,0.3793103448275862,0.4166666666666667,0.59375,0.41379310344827586,0.25,0.7777777777777778,0.4411764705882353,0.23214285714285715,0.30303030303030304,0.5434782608695652,0.7575757575757576,0.717391304347826,0.30246913580246915,0.6630434782608695,0.32786885245901637,0.5952380952380952,0.09090909090909091,0.4857142857142857,0.25,0.3125,0.23076923076923078,0.42857142857142855,0.07142857142857142,0.0821917808219178,0.2982456140350877,0.42105263157894735,0.36,0.09375,0.3,0.26778242677824265,0.08823529411764706
22,0.35168961201501875,0.6216216216216216,0.24324324324324326,0.5,0.1794871794871795,0.43333333333333335,0.40476190476190477,0.8157894736842105,0.7368421052631579,0.21212121212121213,0.6933333333333334,0.2872340425531915,0.23684210526315788,0.25757575757575757,0.5652173913043478,0.1891891891891892,0.7714285714285715,0.18604651162790697,0.3508771929824561,0.2708333333333333,0.32098765432098764,0.3448275862068966,0.36666666666666664,0.5625,0.5344827586206896,0.2777777777777778,0.8055555555555556,0.47058823529411764,0.17857142857142858,0.42424242424242425,0.5869565217391305,0.7575757575757576,0.6956521739130435,0.2962962962962963,0.6630434782608695,0.3114754098360656,0.5952380952380952,0.5151515151515151,0.37142857142857144,0.20833333333333334,0.28125,0.28205128205128205,0.6,0.07142857142857142,0.0547945205479452,0.2982456140350877,0.3684210526315789,0.4,0.125,0.22941176470588234,0.17573221757322174,0.14705882352941177
23,0.3645181476846058,0.6216216216216216,0.32432432432432434,0.5,0.1794871794871795,0.36666666666666664,0.35714285714285715,0.868421052631579,0.5789473684210527,0.12121212121212122,0.6666666666666666,0.2553191489361702,0.21052631578947367,0.15151515151515152,0.6304347826086957,0.13513513513513514,0.9428571428571428,0.16279069767441862,0.43859649122807015,0.5625,0.32098765432098764,0.4482758620689655,0.45,0.71875,0.3793103448275862,0.2222222222222222,0.8333333333333334,0.4117647058823529,0.30357142857142855,0.30303030303030304,0.5652173913043478,0.7575757575757576,0.7608695652173914,0.3395061728395062,0.6739130434782609,0.45901639344262296,0.42857142857142855,0.2727272727272727,0.37142857142857144,0.2361111111111111,0.3125,0.3076923076923077,0.5571428571428572,0.10714285714285714,0.0273972602739726,0.2807017543859649,0.3333333333333333,0.38,0.09375,0.2,0.2594142259414226,0.11764705882352941
24,0.3576345431789737,0.5945945945945946,0.35135135135135137,0.53125,0.20512820512820512,0.43333333333333335,0.42857142857142855,0.8421052631578947,0.6842105263157895,0.06060606060606061,0.68,0.23404255319148937,0.2631578947368421,0.25757575757575757,0.5434782608695652,0.16216216216216217,0.9428571428571428,0.20930232558139536,0.43859649122807015,0.6458333333333334,0.35802469135802467,0.4827586206896552,0.38333333333333336,0.5,0.3793103448275862,0.19444444444444445,0.7777777777777778,0.47058823529411764,0.17857142857142858,0.3333333333333333,0.5869565217391305,0.7575757575757576,0.717391304347826,0.30246913580246915,0.5434782608695652,0.36065573770491804,0.5476190476190477,0.2727272727272727,0.45714285714285713,0.2638888888888889,0.28125,0.2564102564102564,0.42857142857142855,0.15476190476190477,0.0547945205479452,0.2982456140350877,0.40350877192982454,0.34,0.09375,0.11176470588235295,0.2594142259414226,0.14705882352941177
25,0.3723404255319149,0.6756756756756757,0.40540540540540543,0.71875,0.23076923076923078,0.38333333333333336,0.5476190476190477,0.8157894736842105,0.6842105263157895,0.18181818181818182,0.6666666666666666,0.26595744680851063,0.39473684210526316,0.15151515151515152,0.6086956521739131,0.1891891891891892,0.9142857142857143,0.3023255813953488,0.47368421052631576,0.625,0.345679012345679,0.3793103448275862,0.45,0.65625,0.5689655172413793,0.16666666666666666,0.8611111111111112,0.5,0.21428571428571427,0.3939393939393939,0.5869565217391305,0.7575757575757576,0.6521739130434783,0.2839506172839506,0.5434782608695652,0.32786885245901637,0.6190476190476191,0.2727272727272727,0.45714285714285713,0.2638888888888889,0.375,0.2564102564102564,0.4714285714285714,0.05952380952380952,0.0684931506849315,0.2982456140350877,0.42105263157894735,0.32,0.125,0.17058823529411765,0.25313807531380755,0.14705882352941177
26,0.34856070087609514,0.6486486486486487,0.3783783783783784,0.65625,0.2564102564102564,0.35,0.3333333333333333,0.868421052631579,0.6140350877192983,0.21212121212121213,0.6,0.2127659574468085,0.2894736842105263,0.3484848484848485,0.5652173913043478,0.24324324324324326,0.8285714285714286,0.27906976744186046,0.3684210526315789,0.625,0.38271604938271603,0.41379310344827586,0.4166666666666667,0.4375,0.4827586206896552,0.19444444444444445,0.8055555555555556,0.47058823529411764,0.19642857142857142,0.48484848484848486,0.5869565217391305,0.7575757575757576,0.717391304347826,0.2839506172839506,0.532608695652174,0.3442622950819672,0.5238095238095238,0.36363636363636365,0.42857142857142855,0.20833333333333334,0.34375,0.2564102564102564,0.4,0.08333333333333333,0.0547945205479452,0.2807017543859649,0.3508771929824561,0.36,0.09375,0.17058823529411765,0.19456066945606695,0.11764705882352941
27,0.35607008760951186,0.5675675675675675,0.5135135135135135,0.375,0.20512820512820512,0.36666666666666664,0.4523809523809524,0.8421052631578947,0.5964912280701754,0.21212121212121213,0.6933333333333334,0.2127659574468085,0.3157894736842105,0.30303030303030304,0.6086956521739131,0.16216216216216217,0.8285714285714286,0.3023255813953488,0.40350877192982454,0.4583333333333333,0.30864197530864196,0.46551724137931033,0.36666666666666664,0.53125,0.5,0.19444444444444445,0.9166666666666666,0.5,0.30357142857142855,0.45454545454545453,0.5652173913043478,0.7575757575757576,0.6086956521739131,0.35802469135802467,0.5543478260869565,0.4098360655737705,0.6190476190476191,0.36363636363636365,0.22857142857142856,0.2361111111111111,0.3125,0.2564102564102564,0.44285714285714284,0.08333333333333333,0.0684931506849315,0.2982456140350877,0.40350877192982454,0.4,0.125,0.13529411764705881,0.20711297071129708,0.14705882352941177
28,0.34887359198998746,0.5135135135135135,0.43243243243243246,0.59375,0.28205128205128205,0.4666666666666667,0.3333333333333333,0.8421052631578947,0.6491228070175439,0.15151515151515152,0.6266666666666667,0.23404255319148937,0.3684210526315789,0.3333333333333333,0.6086956521739131,0.21621621621621623,0.8,0.18604651162790697,0.42105263157894735,0.5208333333333334,0.38271604938271603,0.3793103448275862,0.43333333333333335,0.5,0.39655172413793105,0.16666666666666666,0.7777777777777778,0.47058823529411764,0.19642857142857142,0.42424242424242425,0.5869565217391305,0.7878787878787878,0.717391304347826,0.25925925925925924,0.5,0.3114754098360656,0.5476190476190477,0.3939393939393939,0.5428571428571428,0.3194444444444444,0.3125,0.1794871794871795,0.5285714285714286,0.047619047619047616,0.0547945205479452,0.2982456140350877,0.3684210526315789,0.34,0.125,0.17647058823529413,0.1799163179916318,0.20588235294117646
29,0.34730913642052563,0.6486486486486487,0.40540540540540543,0.46875,0.20512820512820512,0.3333333333333333,0.30952380952380953,0.8421052631578947,0.5789473684210527,0.15151515151515152,0.68,0.2872340425531915,0.2631578947368421,0.3181818181818182,0.5434782608695652,0.1891891891891892,0.9428571428571428,0.16279069767441862,0.40350877192982454,0.5,0.38271604938271603,0.5,0.4166666666666667,0.5,0.4827586206896552,0.2222222222222222,0.8055555555555556,0.47058823529411764,0.19642857142857142,0.45454545454545453,0.45652173913043476,0.7272727272727273,0.7391304347826086,0.2716049382716049,0.5652173913043478,0.36065573770491804,0.5476190476190477,0.24242424242424243,0.3142857142857143,0.2222222222222222,0.4375,0.1794871794871795,0.44285714285714284,0.07142857142857142,0.0547945205479452,0.2982456140350877,0.42105263157894735,0.36,0.125,0.17058823529411765,0.200836820083682,0.11764705882352941
