accuracy,0.29662077596996245,0.3207133917396746,0.3523153942428035,0.3576345431789737,0.363892365456821,0.3776595744680851,0.3588861076345432,0.33917396745932415,0.3717146433041302,0.3692115143929912,0.35857321652065083,0.3576345431789737,0.3588861076345432,0.35387984981226533,0.3545056320400501,0.34574468085106386,0.3623279098873592,0.34449311639549435,0.3566958698372966,0.3451188986232791,0.3504380475594493,0.350125156445557,0.34730913642052563,0.3479349186483104,0.36764705882352944,0.36107634543178974,0.34887359198998746,0.35575719649561954,0.36357947434292864,0.3520025031289111
0,0.43243243243243246,0.4594594594594595,0.5405405405405406,0.4594594594594595,0.4864864864864865,0.5135135135135135,0.4594594594594595,0.4594594594594595,0.5675675675675675,0.4864864864864865,0.5405405405405406,0.3783783783783784,0.5135135135135135,0.40540540540540543,0.5135135135135135,0.5405405405405406,0.40540540540540543,0.4864864864864865,0.4864864864864865,0.43243243243243246,0.5135135135135135,0.5675675675675675,0.4594594594594595,0.4594594594594595,0.4864864864864865,0.40540540540540543,0.5135135135135135,0.4594594594594595,0.4594594594594595,0.4594594594594595
1,0.24324324324324326,0.43243243243243246,0.24324324324324326,0.24324324324324326,0.13513513513513514,0.16216216216216217,0.43243243243243246,0.13513513513513514,0.32432432432432434,0.32432432432432434,0.16216216216216217,0.35135135135135137,0.1891891891891892,0.4594594594594595,0.21621621621621623,0.16216216216216217,0.24324324324324326,0.24324324324324326,0.21621621621621623,0.21621621621621623,0.21621621621621623,0.4594594594594595,0.21621621621621623,0.40540540540540543,0.24324324324324326,0.35135135135135137,0.35135135135135137,0.35135135135135137,0.3783783783783784,0.1891891891891892
2,0.53125,0.0625,0.40625,0.21875,0.34375,0.28125,0.4375,0.59375,0.59375,0.625,0.4375,0.34375,0.34375,0.4375,0.3125,0.28125,0.3125,0.46875,0.46875,0.3125,0.34375,0.1875,0.3125,0.25,0.375,0.3125,0.625,0.125,0.34375,0.1875
3,0.3076923076923077,0.3076923076923077,0.48717948717948717,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.38461538461538464,0.41025641025641024,0.358974358974359,0.48717948717948717,0.41025641025641024,0.3333333333333333,0.358974358974359,0.41025641025641024,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.48717948717948717,0.38461538461538464,0.41025641025641024,0.358974358974359,0.3333333333333333,0.41025641025641024,0.358974358974359,0.3333333333333333,0.358974358974359,0.38461538461538464,0.4358974358974359,0.358974358974359
4,0.23333333333333334,0.3333333333333333,0.5,0.48333333333333334,0.3,0.4,0.5333333333333333,0.38333333333333336,0.48333333333333334,0.4166666666666667,0.5166666666666667,0.48333333333333334,0.35,0.3333333333333333,0.36666666666666664,0.3333333333333333,0.36666666666666664,0.36666666666666664,0.48333333333333334,0.43333333333333335,0.6,0.55,0.4166666666666667,0.48333333333333334,0.5333333333333333,0.4,0.5166666666666667,0.4166666666666667,0.36666666666666664,0.4166666666666667
5,0.5476190476190477,0.30952380952380953,0.3333333333333333,0.4523809523809524,0.2619047619047619,0.38095238095238093,0.30952380952380953,0.35714285714285715,0.2857142857142857,0.3333333333333333,0.30952380952380953,0.30952380952380953,0.2619047619047619,0.42857142857142855,0.38095238095238093,0.30952380952380953,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.4523809523809524,0.38095238095238093,0.30952380952380953,0.42857142857142855,0.38095238095238093,0.40476190476190477,0.40476190476190477,0.38095238095238093,0.35714285714285715,0.35714285714285715,0.38095238095238093
6,0.6052631578947368,0.6578947368421053,0.6052631578947368,0.6842105263157895,0.7631578947368421,0.6842105263157895,0.6842105263157895,0.5789473684210527,0.7105263157894737,0.631578947368421,0.6052631578947368,0.631578947368421,0.6578947368421053,0.631578947368421,0.5789473684210527,0.6578947368421053,0.631578947368421,0.6052631578947368,0.6052631578947368,0.631578947368421,0.6578947368421053,0.6578947368421053,0.5526315789473685,0.631578947368421,0.631578947368421,0.6052631578947368,0.631578947368421,0.5789473684210527,0.5789473684210527,0.6052631578947368
7,0.5614035087719298,0.6140350877192983,0.5964912280701754,0.45614035087719296,0.49122807017543857,0.5087719298245614,0.5789473684210527,0.42105263157894735,0.45614035087719296,0.49122807017543857,0.43859649122807015,0.47368421052631576,0.5087719298245614,0.43859649122807015,0.5614035087719298,0.6666666666666666,0.5087719298245614,0.5964912280701754,0.5087719298245614,0.42105263157894735,0.38596491228070173,0.49122807017543857,0.5614035087719298,0.47368421052631576,0.5087719298245614,0.6491228070175439,0.543859649122807,0.543859649122807,0.49122807017543857,0.49122807017543857
8,0.18181818181818182,0.3939393939393939,0.42424242424242425,0.3939393939393939,0.36363636363636365,0.3939393939393939,0.36363636363636365,0.21212121212121213,0.30303030303030304,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.24242424242424243,0.2727272727272727,0.3939393939393939,0.3939393939393939,0.36363636363636365,0.3939393939393939,0.30303030303030304,0.3939393939393939,0.30303030303030304,0.36363636363636365,0.24242424242424243,0.36363636363636365,0.3333333333333333,0.30303030303030304,0.42424242424242425,0.30303030303030304,0.36363636363636365,0.48484848484848486
